"","gid","title","subtype","label","src","date"
"18855","EPI_ISL_136104","A/chicken/Vietnam/NCVD-699/2011","H5N1","nz","GISAID",2011-02-01
"18856","EPI_ISL_95097","A/chicken/Vietnam/NCVD-700/2011","H5N1","nz","GISAID",2011-02-01
"18857","EPI_ISL_136105","A/chicken/Vietnam/NCVD-702/2011","H5N1","nz","GISAID",2011-02-01
"18858","EPI_ISL_136106","A/chicken/Vietnam/NCVD-703/2011","H5N1","nz","GISAID",2011-02-01
"18859","EPI_ISL_136108","A/chicken/Vietnam/NCVD-705/2011","H5N1","nz","GISAID",2011-02-01
"18860","EPI_ISL_136167","A/chicken/Vietnam/NCVD-709/2011","H5N1","nz","GISAID",2011-06-15
"18861","EPI_ISL_136168","A/chicken/Vietnam/NCVD-710/2011","H5N1","nz","GISAID",2011-06-15
"18862","EPI_ISL_136319","A/chicken/Vietnam/NCVD-715/2011","H5N1","nz","GISAID",2011-02-28
"18863","EPI_ISL_136163","A/chicken/Vietnam/NCVD-752/2011","H5N1","nz","GISAID",2011-04-04
"18864","EPI_ISL_136214","A/chicken/Vietnam/NCVD-753/2011","H5N1","nz","GISAID",2011-04-04
"18865","EPI_ISL_136231","A/chicken/Vietnam/NCVD-775/2011","H5N1","nz","GISAID",2011-02-25
"18866","EPI_ISL_136180","A/chicken/Vietnam/NCVD-776/2011","H5N1","nz","GISAID",2011-02-25
"18867","EPI_ISL_136235","A/chicken/Vietnam/NCVD-777/2011","H5N1","nz","GISAID",2011-02-25
"18868","EPI_ISL_136181","A/chicken/Vietnam/NCVD-778/2011","H5N1","nz","GISAID",2011-06-15
"18869","EPI_ISL_136182","A/chicken/Vietnam/NCVD-779/2011","H5N1","nz","GISAID",2011-06-15
"18870","EPI_ISL_136236","A/chicken/Vietnam/NCVD-780/2011","H5N1","nz","GISAID",2011-06-15
"18871","EPI_ISL_136237","A/chicken/Vietnam/NCVD-802/2011","H5N1","nz","GISAID",2011-03-19
"18872","EPI_ISL_136192","A/chicken/Vietnam/NCVD-854/2011","H5N1","nz","GISAID",2011-03-17
"18873","EPI_ISL_136145","A/chicken/Vietnam/NCVD-876/2011","H5N1","nz","GISAID",2011-06-15
"18874","EPI_ISL_136098","A/chicken/Vietnam/NCVD-878/2011","H5N1","nz","GISAID",2011-06-15
"18875","EPI_ISL_136243","A/chicken/Vietnam/NCVD-879/2011","H5N1","nz","GISAID",2011-06-15
"18876","EPI_ISL_136146","A/chicken/Vietnam/NCVD-880/2011","H5N1","nz","GISAID",2011-06-15
"18877","EPI_ISL_136147","A/chicken/Vietnam/NCVD-881/2011","H5N1","nz","GISAID",2011-06-15
"18878","EPI_ISL_136244","A/chicken/Vietnam/NCVD-882/2011","H5N1","nz","GISAID",2011-06-15
"18879","EPI_ISL_136245","A/chicken/Vietnam/NCVD-883/2011","H5N1","nz","GISAID",2011-06-15
"18880","EPI_ISL_80618","A/chicken/Vietnam/NCVD-swab276/2008","H5N1","nz","GISAID",2008-12-01
"18881","EPI_ISL_262","A/chicken/Yamaguchi/7/2004","H5N1","nz","GISAID",2004-01-01
"18882","EPI_ISL_200830","A/chicken/Yunan/07.13_DQDBS051/2015(H9N2)","H9N2","nz","GISAID",2015-07-13
"18883","EPI_ISL_200819","A/chicken/Yunnan/02.09_DQXY008L/2015(H5N6)","H5N6","nz","GISAID",2015-02-09
"18884","EPI_ISL_199089","A/chicken/Yunnan/03.16__DQXYL0019-O/2015(H9N2)","H9N2","nz","GISAID",2015-03-16
"18885","EPI_ISL_201383","A/chicken/Yunnan/03.16_DQJT0070-O/2015(H9N2)","H9N2","nz","GISAID",2015-03-16
"18886","EPI_ISL_201384","A/chicken/Yunnan/03.16_DQJT0071-O/2015(H9N2)","H9N2","nz","GISAID",2015-03-16
"18887","EPI_ISL_199096","A/chicken/Yunnan/03.16_DQXYL0034-Z-O/2015(H7N9)","H7N9","nz","GISAID",2015-03-16
"18888","EPI_ISL_199107","A/chicken/Yunnan/03.16_DQXYL058-O/2015(H9N2)","H9N2","nz","GISAID",2015-03-16
"18889","EPI_ISL_30804","A/common_eider/Netherlands/1/2006","H3N8","nz","GISAID",2006-01-01
"18890","EPI_ISL_62725","A/common_goldeneye/Mongolia/X60/2009","H5N1","nz","GISAID",2009-08-01
"18891","EPI_ISL_82529","A/common_murre/Oregon/20361-002/2007","H12N5","nz","GISAID",2007-07-24
"18892","EPI_ISL_65216","A/crested_eagle/Belgium/01/2004","H5N1","nz","GISAID",2004-01-01
"18893","EPI_ISL_141259","A/crow/Bangladesh/1008/2011","H5N1","nz","GISAID",2011-01-20
"18894","EPI_ISL_141260","A/crow/Bangladesh/1019/2011","H5N1","nz","GISAID",2011-01-20
"18895","EPI_ISL_141261","A/crow/Bangladesh/1020/2011","H5N1","nz","GISAID",2011-01-20
"18896","EPI_ISL_141262","A/crow/Bangladesh/1054/2011","H5N1","nz","GISAID",2011-02-13
"18897","EPI_ISL_141274","A/crow/Bangladesh/1056/2011","H5N1","nz","GISAID",2011-02-13
"18898","EPI_ISL_103705","A/crow/Bangladesh/1058/2011","H5N1","nz","GISAID",2011-02-13
"18899","EPI_ISL_141263","A/crow/Bangladesh/1061/2011","H5N1","nz","GISAID",2011-02-15
"18900","EPI_ISL_141275","A/crow/Bangladesh/313T/2011","H5N1","nz","GISAID",2011-02-07
"18901","EPI_ISL_103722","A/crow/Bangladesh/315T/2011","H5N1","nz","GISAID",2011-02-07
"18902","EPI_ISL_141276","A/crow/Bangladesh/316T/2011","H5N1","nz","GISAID",2011-02-07
"18903","EPI_ISL_27767","A/domestic_duck/Germany/R1772/2007","H5N1","nz","GISAID",2007-01-01
"18904","EPI_ISL_27768","A/domestic_duck/Germany/R1779/2007","H5N1","nz","GISAID",2007-01-01
"18905","EPI_ISL_27769","A/domestic_duck/Germany/R2048/2007","H5N1","nz","GISAID",2007-01-01
"18906","EPI_ISL_136203","A/dove/Vietnam/NCVD-1178/2012","H5N1","nz","GISAID",2012-01-30
"18907","EPI_ISL_69871","A/duck/Alberta/35/1976","H1N1","nz","GISAID",1976-01-01
"18908","EPI_ISL_65685","A/duck/Ang_Thong/71","H5N1","nz","GISAID",2004-01-01
"18909","EPI_ISL_142873","A/duck/Bangladesh/1009/2009","H9N2","nz","GISAID",2009-03-05
"18910","EPI_ISL_165795","A/duck/Bangladesh/1025/2011","H3N2","nz","GISAID",2011-02-21
"18911","EPI_ISL_165806","A/duck/Bangladesh/1283/2008","H4N6","nz","GISAID",2008-12-21
"18912","EPI_ISL_165809","A/duck/Bangladesh/1293/2008","H6N1","nz","GISAID",2008-11-21
"18913","EPI_ISL_165789","A/duck/Bangladesh/1352/2009","H1N1","nz","GISAID",2009-01-28
"18914","EPI_ISL_165805","A/duck/Bangladesh/1521/2009","H4N6","nz","GISAID",2009-10-21
"18915","EPI_ISL_165808","A/duck/Bangladesh/1559/2009","H5N2","nz","GISAID",2009-12-18
"18916","EPI_ISL_165798","A/duck/Bangladesh/1574/2009","H3N8","nz","GISAID",2009-12-23
"18917","EPI_ISL_165800","A/duck/Bangladesh/1575/2009","H3N8","nz","GISAID",2009-12-23
"18918","EPI_ISL_165780","A/duck/Bangladesh/1578/2009","H11N3","nz","GISAID",2009-12-23
"18919","EPI_ISL_165792","A/duck/Bangladesh/1584/2010","H1N3","nz","GISAID",2010-01-20
"18920","EPI_ISL_165790","A/duck/Bangladesh/1592/2010","H1N1","nz","GISAID",2010-01-20
"18921","EPI_ISL_165779","A/duck/Bangladesh/1595/2010","H11N3","nz","GISAID",2010-01-20
"18922","EPI_ISL_165788","A/duck/Bangladesh/1687/2010","H1N1","nz","GISAID",2010-07-16
"18923","EPI_ISL_165781","A/duck/Bangladesh/1727/2010","H11N3","nz","GISAID",2010-09-17
"18924","EPI_ISL_165782","A/duck/Bangladesh/1728/2010","H11N3","nz","GISAID",2010-09-17
"18925","EPI_ISL_165783","A/duck/Bangladesh/1729/2010","H11N3","nz","GISAID",2010-09-17
"18926","EPI_ISL_165801","A/duck/Bangladesh/1745/2010","H4N2","nz","GISAID",2010-10-17
"18927","EPI_ISL_165802","A/duck/Bangladesh/1746/2010","H4N2","nz","GISAID",2010-10-17
"18928","EPI_ISL_165804","A/duck/Bangladesh/1766/2010","H4N6","nz","GISAID",2010-10-27
"18929","EPI_ISL_165803","A/duck/Bangladesh/1783/2010","H4N6","nz","GISAID",2010-11-10
"18930","EPI_ISL_165807","A/duck/Bangladesh/1784/2010","H4N6","nz","GISAID",2010-11-10
"18931","EPI_ISL_165796","A/duck/Bangladesh/1798/2010","H3N6","nz","GISAID",2010-11-10
"18932","EPI_ISL_165797","A/duck/Bangladesh/1800/2010","H3N6","nz","GISAID",2010-11-10
"18933","EPI_ISL_165794","A/duck/Bangladesh/1822/2011","H3N2","nz","GISAID",2011-01-19
"18934","EPI_ISL_141268","A/duck/Bangladesh/1849/2011","H5N1","nz","GISAID",2011-03-20
"18935","EPI_ISL_165791","A/duck/Bangladesh/31687/2010","H1N1","nz","GISAID",2010-07-11
"18936","EPI_ISL_141290","A/duck/Bangladesh/32077/2012","H5N1","nz","GISAID",2012-02-20
"18937","EPI_ISL_103706","A/duck/Bangladesh/4059T/2011","H5N1","nz","GISAID",2011-07-14
"18938","EPI_ISL_103711","A/duck/Bangladesh/4117T/2011","H5N1","nz","GISAID",2011-07-24
"18939","EPI_ISL_141282","A/duck/Bangladesh/4120T/2011","H5N1","nz","GISAID",2011-07-24
"18940","EPI_ISL_141283","A/duck/Bangladesh/4124T/2011","H5N1","nz","GISAID",2011-07-24
"18941","EPI_ISL_149697","A/duck/Bangladesh/727/2011","H2N4","nz","GISAID",2011-04-03
"18942","EPI_ISL_149695","A/duck/Bangladesh/814/2011","H2N4","nz","GISAID",2011-04-03
"18943","EPI_ISL_149694","A/duck/Bangladesh/983/2011","H2N4","nz","GISAID",2011-04-06
"18944","EPI_ISL_199474","A/duck/Bavaria/1/77","H1N1","nz","GISAID",1977-01-01
"18945","EPI_ISL_97154","A/duck/Egypt/M2583A/2010","H5N1","nz","GISAID",2010-12-22
"18946","EPI_ISL_97214","A/duck/Egypt/M2583B/2010","H5N1","nz","GISAID",2010-12-22
"18947","EPI_ISL_97213","A/duck/Egypt/M2583C/2010","H5N1","nz","GISAID",2010-12-22
"18948","EPI_ISL_97152","A/duck/Egypt/M2583D/2010","H5N1","nz","GISAID",2010-12-22
"18949","EPI_ISL_97151","A/duck/Egypt/Q2645C/2010","H5N1","nz","GISAID",2010-12-26
"18950","EPI_ISL_129889","A/duck/Egypt/Q4596D/2012","H5N1","nz","GISAID",2012-01-19
"18951","EPI_ISL_26264","A/duck/France/06436/2006","H5N3","nz","GISAID",2006-03-30
"18952","EPI_ISL_26258","A/duck/France/06964/2006","H5N3","nz","GISAID",2006-11-08
"18953","EPI_ISL_76433","A/duck/Fujian/11661/2005","H6N6","nz","GISAID",2005-01-01
"18954","EPI_ISL_76432","A/duck/Fujian/12035/2005","H6N6","nz","GISAID",2005-01-01
"18955","EPI_ISL_76289","A/duck/Fujian/12371/2005","H6N2","nz","GISAID",2005-01-01
"18956","EPI_ISL_199433","A/duck/Guangdong/02.11_DGCPLB005-P/2015(H6N6)","H6N6","nz","GISAID",2015-02-11
"18957","EPI_ISL_199434","A/duck/Guangdong/02.11_DGCPSJ007-P/2015(H6N6)","H6N6","nz","GISAID",2015-02-11
"18958","EPI_ISL_199251","A/duck/Guangdong/04.22_DGCP083-P/2015(H3N8)","H3N8","nz","GISAID",2015-04-22
"18959","EPI_ISL_199351","A/duck/Guangdong/04.23_DGQTSJ136-P/2015(H6N6)","H6N6","nz","GISAID",2015-04-23
"18960","EPI_ISL_176828","A/Duck/Guangdong/DG103/2015","H7N9","nz","GISAID",2015-01-07
"18961","EPI_ISL_176818","A/Duck/Guangdong/DG527/2014","H7N9","nz","GISAID",2014-12-02
"18962","EPI_ISL_199438","A/duck/Guangxi/04.10_JX028/2015(H6N6)","H6N6","nz","GISAID",2015-04-10
"18963","EPI_ISL_522","A/duck/Hokkaido/5/1977","H3N2","nz","GISAID",1977-01-01
"18964","EPI_ISL_356","A/duck/Hokkaido/Vac-1/04","H5N1","nz","GISAID",2004-01-01
"18965","EPI_ISL_310","A/duck/Hokkaido/Vac-2/04","H7N7","nz","GISAID",2004-01-01
"18966","EPI_ISL_664","A/duck/Hokkaido/Vac-3/2007","H5N1","nz","GISAID",2007-01-01
"18967","EPI_ISL_3091","A/Duck/Hong_Kong/380.5/2001","H5N1","nz","GISAID",2001-01-01
"18968","EPI_ISL_69882","A/duck/Hong_Kong/702/1979-quail_adapted","H9N2","nz","GISAID",1979-01-01
"18969","EPI_ISL_199019","A/duck/Hubei/03.06__WHWTZ0155-P/2015(H5N1)","H5N1","nz","GISAID",2015-03-06
"18970","EPI_ISL_71945","A/duck/Hubei/46/2009","H5N1","nz","GISAID",2009-02-21
"18971","EPI_ISL_107988","A/duck/Hubei/5/2010","H6N6","nz","GISAID",2010-01-01
"18972","EPI_ISL_107989","A/duck/Hubei/5/2010","H6N6","nz","GISAID",2010-01-01
"18973","EPI_ISL_76307","A/duck/Hunan/491/2005","H6N2","nz","GISAID",2005-01-01
"18974","EPI_ISL_24750","A/Duck/Hunnan/70/2004","H5N5","nz","GISAID",2004-01-01
"18975","EPI_ISL_145389","A/duck/Jiangsu/YC2/2013","H9N2","nz","GISAID",2013-04-05
"18976","EPI_ISL_199335","A/duck/Jiangxi/01.14_NCJD072-P/2015(H6N6)","H6N6","nz","GISAID",2015-01-14
"18977","EPI_ISL_198937","A/duck/Jiangxi/04.01__NCDZT0312-O/2015(H5N6)","H5N6","nz","GISAID",2015-04-01
"18978","EPI_ISL_22596","A/duck/LA/17G/1987","H3N8","nz","GISAID",1987-01-01
"18979","EPI_ISL_95822","A/duck/Lao/670/2010","H5N1","nz","GISAID",2010-03-01
"18980","EPI_ISL_9371","A/duck/Malaysia/F118-08-04/2004","H5N2","nz","GISAID",2004-01-01
"18981","EPI_ISL_525","A/duck/Memphis/546/74","H11N9","nz","GISAID",1974-01-01
"18982","EPI_ISL_10367","A/duck/Nanjing/01/1999","H9N2","nz","GISAID",1999-01-01
"18983","EPI_ISL_2243","A/Duck/Nanjing/1/97","H9N2","nz","GISAID",1997-01-01
"18984","EPI_ISL_3362","A/duck/NC/91347/01","H1N2","nz","GISAID",2001-01-01
"18985","EPI_ISL_79755","A/duck/New_York/504372/2007","H5N2","nz","GISAID",2007-01-01
"18986","EPI_ISL_3479","A/Duck/NJ/117228-7/2001","H5N2","nz","GISAID",2001-01-01
"18987","EPI_ISL_12555","A/duck/NJ/7717-70/1995","H1N1","nz","GISAID",1995-01-01
"18988","EPI_ISL_12556","A/duck/NY/13152-13/1994","H1N1","nz","GISAID",1994-01-01
"18989","EPI_ISL_68712","A/duck/NY/13822/1995","H3N8","nz","GISAID",1995-01-01
"18990","EPI_ISL_3482","A/Duck/NY/185502/2002","H5N2","nz","GISAID",2002-01-01
"18991","EPI_ISL_3473","A/duck/NY/44018-1/00","H5N2","nz","GISAID",2000-01-01
"18992","EPI_ISL_20805","A/duck/NY/6874/1978","H3N2","nz","GISAID",1978-01-01
"18993","EPI_ISL_3436","A/Duck/PA/143585/01","H7N3","nz","GISAID",2001-01-01
"18994","EPI_ISL_2790","A/duck/Primorie/2633/01","H5N3","nz","GISAID",2001-08-24
"18995","EPI_ISL_199151","A/duck/Shandong/11.14_DL-DKd11/2013(H5N8)","H5N8","nz","GISAID",2013-11-14
"18996","EPI_ISL_199412","A/duck/Shandong/11.14_RD/2013(H5N8)","H5N8","nz","GISAID",2013-11-14
"18997","EPI_ISL_169420","A/Duck/Shandong/Y01/2009","H5N1","nz","GISAID",2009-09-01
"18998","EPI_ISL_169421","A/Duck/Shandong/Y02/2009","H5N1","nz","GISAID",2009-09-01
"18999","EPI_ISL_76434","A/duck/Shantou/11392/2005","H6N6","nz","GISAID",2005-01-01
"19000","EPI_ISL_76352","A/duck/Shantou/1658/2003","H6N2","nz","GISAID",2003-01-01
"19001","EPI_ISL_76341","A/duck/Shantou/171/2004","H6N2","nz","GISAID",2004-01-01
"19002","EPI_ISL_76351","A/duck/Shantou/1838/2003","H6N2","nz","GISAID",2003-01-01
"19003","EPI_ISL_76430","A/duck/Shantou/20313/2005","H6N6","nz","GISAID",2005-01-01
"19004","EPI_ISL_76350","A/duck/Shantou/2195/2003","H6N2","nz","GISAID",2003-01-01
"19005","EPI_ISL_76349","A/duck/Shantou/2834/2003","H6N2","nz","GISAID",2003-01-01
"19006","EPI_ISL_76446","A/duck/Shantou/2954/2003","H6N8","nz","GISAID",2003-01-01
"19007","EPI_ISL_76438","A/duck/Shantou/31/2005","H6N6","nz","GISAID",2005-01-01
"19008","EPI_ISL_76346","A/duck/Shantou/3274/2003","H6N2","nz","GISAID",2003-01-01
"19009","EPI_ISL_76344","A/duck/Shantou/3550/2003","H6N2","nz","GISAID",2003-01-01
"19010","EPI_ISL_76343","A/duck/Shantou/3654/2003","H6N2","nz","GISAID",2003-01-01
"19011","EPI_ISL_76403","A/duck/Shantou/3655/2001","H6N2","nz","GISAID",2001-01-01
"19012","EPI_ISL_76360","A/duck/Shantou/3656/2002","H6N2","nz","GISAID",2002-01-01
"19013","EPI_ISL_76339","A/duck/Shantou/3667/2004","H6N2","nz","GISAID",2004-01-01
"19014","EPI_ISL_76402","A/duck/Shantou/3939/2001","H6N2","nz","GISAID",2001-01-01
"19015","EPI_ISL_76401","A/duck/Shantou/3976/2001","H6N2","nz","GISAID",2001-01-01
"19016","EPI_ISL_76400","A/duck/Shantou/4002/2001","H6N2","nz","GISAID",2001-01-01
"19017","EPI_ISL_76399","A/duck/Shantou/4267/2001","H6N2","nz","GISAID",2001-01-01
"19018","EPI_ISL_76398","A/duck/Shantou/4371/2001","H6N2","nz","GISAID",2001-01-01
"19019","EPI_ISL_76397","A/duck/Shantou/4380/2001","H6N2","nz","GISAID",2001-01-01
"19020","EPI_ISL_76396","A/duck/Shantou/4439/2001","H6N2","nz","GISAID",2001-01-01
"19021","EPI_ISL_76395","A/duck/Shantou/4534/2001","H6N2","nz","GISAID",2001-01-01
"19022","EPI_ISL_76358","A/duck/Shantou/481/2003","H6N2","nz","GISAID",2003-01-01
"19023","EPI_ISL_76357","A/duck/Shantou/487/2003","H6N2","nz","GISAID",2003-01-01
"19024","EPI_ISL_76442","A/duck/Shantou/4893/2001","H6N6","nz","GISAID",2001-01-01
"19025","EPI_ISL_76384","A/duck/Shantou/494/2002","H6N2","nz","GISAID",2002-01-01
"19026","EPI_ISL_76337","A/duck/Shantou/5104/2004","H6N2","nz","GISAID",2004-01-01
"19027","EPI_ISL_76394","A/duck/Shantou/5507/2001","H6N2","nz","GISAID",2001-01-01
"19028","EPI_ISL_76393","A/duck/Shantou/5525/2001","H6N2","nz","GISAID",2001-01-01
"19029","EPI_ISL_76392","A/duck/Shantou/5561/2001","H6N2","nz","GISAID",2001-01-01
"19030","EPI_ISL_76391","A/duck/Shantou/5579/2001","H6N2","nz","GISAID",2001-01-01
"19031","EPI_ISL_76439","A/duck/Shantou/6233/2004","H6N6","nz","GISAID",2004-01-01
"19032","EPI_ISL_76356","A/duck/Shantou/689/2003","H6N2","nz","GISAID",2003-01-01
"19033","EPI_ISL_76333","A/duck/Shantou/7880/2004","H6N2","nz","GISAID",2004-01-01
"19034","EPI_ISL_76435","A/duck/Shantou/8365/2005","H6N6","nz","GISAID",2005-01-01
"19035","EPI_ISL_76340","A/duck/Shantou/887/2004","H6N2","nz","GISAID",2004-01-01
"19036","EPI_ISL_76353","A/duck/Shantou/925/2003","H6N2","nz","GISAID",2003-01-01
"19037","EPI_ISL_199173","A/duck/Sichuan/04.08_CDLQ178-O/2015(H4N2)","H4N2","nz","GISAID",2015-04-08
"19038","EPI_ISL_116901","A/duck/Thailand/TS01/2006","H5N1","nz","GISAID",2006-01-01
"19039","EPI_ISL_116928","A/duck/Thailand/TS04/2006","H5N1","nz","GISAID",2006-01-01
"19040","EPI_ISL_12088","A/Duck/Viet_Nam/367/2005","H5N1","nz","GISAID",2005-01-01
"19041","EPI_ISL_27348","A/duck/Vietnam/201/2005","H5N1","nz","GISAID",2005-12-02
"19042","EPI_ISL_27346","A/duck/Vietnam/203/2005","H5N1","nz","GISAID",2005-12-06
"19043","EPI_ISL_27345","A/duck/Vietnam/204/2005","H5N1","nz","GISAID",2005-12-07
"19044","EPI_ISL_27344","A/duck/Vietnam/205/2005","H5N1","nz","GISAID",2005-12-07
"19045","EPI_ISL_27343","A/duck/Vietnam/206/2005","H5N1","nz","GISAID",2005-12-07
"19046","EPI_ISL_27342","A/duck/Vietnam/207/2005","H5N1","nz","GISAID",2005-12-07
"19047","EPI_ISL_27341","A/duck/Vietnam/208/2005","H5N1","nz","GISAID",2005-12-07
"19048","EPI_ISL_27339","A/duck/Vietnam/210/2005","H5N1","nz","GISAID",2005-12-09
"19049","EPI_ISL_27335","A/duck/Vietnam/215/2005","H5N1","nz","GISAID",2005-12-16
"19050","EPI_ISL_27332","A/duck/Vietnam/218/2005","H5N1","nz","GISAID",2005-12-19
"19051","EPI_ISL_27331","A/duck/Vietnam/219/2005","H5N1","nz","GISAID",2005-12-19
"19052","EPI_ISL_80742","A/duck/Vietnam/NCVD-001/2008","H5N1","nz","GISAID",2008-01-01
"19053","EPI_ISL_80729","A/duck/Vietnam/NCVD-003/2008","H5N1","nz","GISAID",2008-01-01
"19054","EPI_ISL_80719","A/duck/Vietnam/NCVD-007/2008","H5N1","nz","GISAID",2008-01-01
"19055","EPI_ISL_80744","A/duck/Vietnam/NCVD-009/2008","H5N1","nz","GISAID",2008-01-01
"19056","EPI_ISL_80745","A/duck/Vietnam/NCVD-010/2008","H5N1","nz","GISAID",2008-01-01
"19057","EPI_ISL_80746","A/duck/Vietnam/NCVD-011/2008","H5N1","nz","GISAID",2008-01-01
"19058","EPI_ISL_80722","A/duck/Vietnam/NCVD-013/2008","H5N1","nz","GISAID",2008-01-01
"19059","EPI_ISL_80723","A/duck/Vietnam/NCVD-014/2008","H5N1","nz","GISAID",2008-01-01
"19060","EPI_ISL_80730","A/duck/Vietnam/NCVD-019/2008","H5N1","nz","GISAID",2008-01-01
"19061","EPI_ISL_80731","A/duck/Vietnam/NCVD-020/2008","H5N1","nz","GISAID",2008-01-01
"19062","EPI_ISL_80732","A/duck/Vietnam/NCVD-021/2008","H5N1","nz","GISAID",2008-01-01
"19063","EPI_ISL_80733","A/duck/Vietnam/NCVD-022/2008","H5N1","nz","GISAID",2008-01-01
"19064","EPI_ISL_80734","A/duck/Vietnam/NCVD-023/2008","H5N1","nz","GISAID",2008-01-01
"19065","EPI_ISL_80743","A/duck/Vietnam/NCVD-024/2008","H5N1","nz","GISAID",2008-01-01
"19066","EPI_ISL_80720","A/duck/Vietnam/NCVD-028/2008","H5N1","nz","GISAID",2008-01-01
"19067","EPI_ISL_80726","A/duck/Vietnam/NCVD-030/2008","H5N1","nz","GISAID",2008-01-01
"19068","EPI_ISL_80738","A/duck/Vietnam/NCVD-100/2007","H5N1","nz","GISAID",2007-01-01
"19069","EPI_ISL_80716","A/duck/Vietnam/NCVD-101/2008","H5N1","nz","GISAID",2008-05-01
"19070","EPI_ISL_136152","A/duck/Vietnam/NCVD-1018/2011","H5N1","nz","GISAID",2011-09-06
"19071","EPI_ISL_80739","A/duck/Vietnam/NCVD-102/2007","H5N1","nz","GISAID",2007-01-01
"19072","EPI_ISL_136153","A/duck/Vietnam/NCVD-1022/2011","H5N1","nz","GISAID",2011-09-06
"19073","EPI_ISL_136156","A/duck/Vietnam/NCVD-1029/2011","H5N1","nz","GISAID",2011-09-06
"19074","EPI_ISL_80717","A/duck/Vietnam/NCVD-103/2008","H5N1","nz","GISAID",2008-05-01
"19075","EPI_ISL_80725","A/duck/Vietnam/NCVD-104/2007","H5N1","nz","GISAID",2007-01-01
"19076","EPI_ISL_136300","A/duck/Vietnam/NCVD-1042/2011","H5N1","nz","GISAID",2011-09-07
"19077","EPI_ISL_136301","A/duck/Vietnam/NCVD-1044/2011","H5N1","nz","GISAID",2011-09-07
"19078","EPI_ISL_136302","A/duck/Vietnam/NCVD-1048/2011","H5N1","nz","GISAID",2011-09-07
"19079","EPI_ISL_80740","A/duck/Vietnam/NCVD-105/2007","H5N1","nz","GISAID",2007-01-01
"19080","EPI_ISL_80741","A/duck/Vietnam/NCVD-107/2007","H5N1","nz","GISAID",2007-01-01
"19081","EPI_ISL_80747","A/duck/Vietnam/NCVD-110/2007","H5N1","nz","GISAID",2007-01-01
"19082","EPI_ISL_80728","A/duck/Vietnam/NCVD-111/2007","H5N1","nz","GISAID",2007-01-01
"19083","EPI_ISL_80735","A/duck/Vietnam/NCVD-113/2007","H5N1","nz","GISAID",2007-01-01
"19084","EPI_ISL_80736","A/duck/Vietnam/NCVD-116/2007","H5N1","nz","GISAID",2007-01-01
"19085","EPI_ISL_136201","A/duck/Vietnam/NCVD-1171/2012","H5N1","nz","GISAID",2012-01-13
"19086","EPI_ISL_80721","A/duck/Vietnam/NCVD-118/2007","H5N1","nz","GISAID",2007-01-01
"19087","EPI_ISL_80701","A/duck/Vietnam/NCVD-118/2008","H5N1","nz","GISAID",2008-12-01
"19088","EPI_ISL_136311","A/duck/Vietnam/NCVD-1182/2012","H5N1","nz","GISAID",2012-02-01
"19089","EPI_ISL_136099","A/duck/Vietnam/NCVD-1206/2012","H5N1","nz","GISAID",2012-02-08
"19090","EPI_ISL_136225","A/duck/Vietnam/NCVD-1207/2012","H5N1","nz","GISAID",2012-02-08
"19091","EPI_ISL_136226","A/duck/Vietnam/NCVD-1210/2012","H5N1","nz","GISAID",2012-02-08
"19092","EPI_ISL_136312","A/duck/Vietnam/NCVD-1212/2012","H5N1","nz","GISAID",2012-02-08
"19093","EPI_ISL_136211","A/duck/Vietnam/NCVD-1217/2012","H5N1","nz","GISAID",2012-02-08
"19094","EPI_ISL_136227","A/duck/Vietnam/NCVD-1219/2012","H5N1","nz","GISAID",2012-02-08
"19095","EPI_ISL_136213","A/duck/Vietnam/NCVD-1221/2012","H5N1","nz","GISAID",2012-02-08
"19096","EPI_ISL_136217","A/duck/Vietnam/NCVD-1232/2012","H5N1","nz","GISAID",2012-02-17
"19097","EPI_ISL_136313","A/duck/Vietnam/NCVD-1251/2011","H5N1","nz","GISAID",2012-02-16
"19098","EPI_ISL_136179","A/duck/Vietnam/NCVD-1252/2011","H5N1","nz","GISAID",2012-02-16
"19099","EPI_ISL_136220","A/duck/Vietnam/NCVD-1253/2012","H5N1","nz","GISAID",2012-02-16
"19100","EPI_ISL_80656","A/duck/Vietnam/NCVD-126/2007","H5N1","nz","GISAID",2007-01-01
"19101","EPI_ISL_136222","A/duck/Vietnam/NCVD-1269/2012","H5N1","nz","GISAID",2012-02-21
"19102","EPI_ISL_136228","A/duck/Vietnam/NCVD-1276/2012","H5N1","nz","GISAID",2012-02-20
"19103","EPI_ISL_136186","A/duck/Vietnam/NCVD-1279/2012","H5N1","nz","GISAID",2012-02-20
"19104","EPI_ISL_136229","A/duck/Vietnam/NCVD-1280/2012","H5N1","nz","GISAID",2012-02-20
"19105","EPI_ISL_136315","A/duck/Vietnam/NCVD-1304/2012","H5N1","nz","GISAID",2012-02-24
"19106","EPI_ISL_136223","A/duck/Vietnam/NCVD-1306/2012","H5N1","nz","GISAID",2012-02-24
"19107","EPI_ISL_136224","A/duck/Vietnam/NCVD-1312/2012","H5N1","nz","GISAID",2012-02-24
"19108","EPI_ISL_80702","A/duck/Vietnam/NCVD-140/2008","H5N1","nz","GISAID",2008-12-01
"19109","EPI_ISL_80703","A/duck/Vietnam/NCVD-141/2008","H5N1","nz","GISAID",2008-12-01
